region,month,sales_units,sub_class
0005-PACIFIC NORTH,2023-10-01,16945.0,PVC FITTINGS
0005-PACIFIC NORTH,2023-11-01,13405.0,PVC FITTINGS
0005-PACIFIC NORTH,2023-12-01,12758.0,PVC FITTINGS
0005-PACIFIC NORTH,2024-01-01,12060.0,PVC FITTINGS
0005-PACIFIC NORTH,2024-02-01,16603.0,PVC FITTINGS
0005-PACIFIC NORTH,2024-03-01,28073.0,PVC FITTINGS
0005-PACIFIC NORTH,2024-04-01,29774.0,PVC FITTINGS
0005-PACIFIC NORTH,2024-05-01,31546.0,PVC FITTINGS
0005-PACIFIC NORTH,2024-06-01,35192.0,PVC FITTINGS
0005-PACIFIC NORTH,2024-07-01,24024.0,PVC FITTINGS
0005-PACIFIC NORTH,2024-08-01,21705.0,PVC FITTINGS
0005-PACIFIC NORTH,2024-09-01,26095.0,PVC FITTINGS
0005-PACIFIC NORTH,2024-10-01,15846.0,PVC FITTINGS
0005-PACIFIC NORTH,2024-11-01,11883.0,PVC FITTINGS
0005-PACIFIC NORTH,2024-12-01,17144.0,PVC FITTINGS
0005-PACIFIC NORTH,2025-01-01,13338.0,PVC FITTINGS
0005-PACIFIC NORTH,2025-02-01,17188.0,PVC FITTINGS
0005-PACIFIC NORTH,2025-03-01,34285.0,PVC FITTINGS
0005-PACIFIC NORTH,2025-04-01,31867.0,PVC FITTINGS
0005-PACIFIC NORTH,2025-05-01,31027.0,PVC FITTINGS
0005-PACIFIC NORTH,2025-06-01,36701.0,PVC FITTINGS
0005-PACIFIC NORTH,2025-07-01,24738.0,PVC FITTINGS
0005-PACIFIC NORTH,2025-08-01,22144.0,PVC FITTINGS
0005-PACIFIC NORTH,2025-09-01,24351.0,PVC FITTINGS
0005-PACIFIC NORTH,2025-10-01,13186.0,PVC FITTINGS
0005-PACIFIC NORTH,2025-11-01,12850.0,PVC FITTINGS
0005-PACIFIC NORTH,2025-12-01,18631.0,PVC FITTINGS
0005-PACIFIC NORTH,2026-01-01,17276.0,PVC FITTINGS
0005-PACIFIC NORTH,2026-02-01,28022.0,PVC FITTINGS
0005-PACIFIC NORTH,2026-03-01,2614.0,PVC FITTINGS
0005-PACIFIC NORTH,2023-01-01,292548.0,ABS FITTINGS
0005-PACIFIC NORTH,2023-02-01,290877.0,ABS FITTINGS
0005-PACIFIC NORTH,2023-03-01,359701.0,ABS FITTINGS
0005-PACIFIC NORTH,2023-04-01,270429.0,ABS FITTINGS
0005-PACIFIC NORTH,2023-05-01,266391.0,ABS FITTINGS
0005-PACIFIC NORTH,2023-06-01,356446.0,ABS FITTINGS
0005-PACIFIC NORTH,2023-07-01,302176.0,ABS FITTINGS
0005-PACIFIC NORTH,2023-08-01,300432.0,ABS FITTINGS
0005-PACIFIC NORTH,2023-09-01,383540.0,ABS FITTINGS
0005-PACIFIC NORTH,2023-10-01,294245.0,ABS FITTINGS
0005-PACIFIC NORTH,2023-11-01,276634.0,ABS FITTINGS
0005-PACIFIC NORTH,2023-12-01,340726.0,ABS FITTINGS
0005-PACIFIC NORTH,2024-01-01,290875.0,ABS FITTINGS
0005-PACIFIC NORTH,2024-02-01,300710.0,ABS FITTINGS
0005-PACIFIC NORTH,2024-03-01,385656.0,ABS FITTINGS
0005-PACIFIC NORTH,2024-04-01,305499.0,ABS FITTINGS
0005-PACIFIC NORTH,2024-05-01,298917.0,ABS FITTINGS
0005-PACIFIC NORTH,2024-06-01,366152.0,ABS FITTINGS
0005-PACIFIC NORTH,2024-07-01,304346.0,ABS FITTINGS
0005-PACIFIC NORTH,2024-08-01,301676.0,ABS FITTINGS
0005-PACIFIC NORTH,2024-09-01,381001.0,ABS FITTINGS
0005-PACIFIC NORTH,2024-10-01,299806.0,ABS FITTINGS
0005-PACIFIC NORTH,2024-11-01,263857.0,ABS FITTINGS
0005-PACIFIC NORTH,2024-12-01,370820.0,ABS FITTINGS
0005-PACIFIC NORTH,2025-01-01,262687.0,ABS FITTINGS
0005-PACIFIC NORTH,2025-02-01,298568.0,ABS FITTINGS
0005-PACIFIC NORTH,2025-03-01,371193.0,ABS FITTINGS
0005-PACIFIC NORTH,2025-04-01,279624.0,ABS FITTINGS
0005-PACIFIC NORTH,2025-05-01,294444.0,ABS FITTINGS
0005-PACIFIC NORTH,2025-06-01,364795.0,ABS FITTINGS
0005-PACIFIC NORTH,2025-07-01,285828.0,ABS FITTINGS
0005-PACIFIC NORTH,2025-08-01,282290.0,ABS FITTINGS
0005-PACIFIC NORTH,2025-09-01,365120.0,ABS FITTINGS
0005-PACIFIC NORTH,2025-10-01,277049.0,ABS FITTINGS
0005-PACIFIC NORTH,2025-11-01,243392.0,ABS FITTINGS
0005-PACIFIC NORTH,2025-12-01,319549.0,ABS FITTINGS
0005-PACIFIC NORTH,2026-01-01,245716.0,ABS FITTINGS
0005-PACIFIC NORTH,2026-02-01,275455.0,ABS FITTINGS
0005-PACIFIC NORTH,2026-03-01,34817.0,ABS FITTINGS
0005-PACIFIC NORTH,2023-01-01,247.0,CPVC PIPE
0005-PACIFIC NORTH,2023-02-01,141.0,CPVC PIPE
0005-PACIFIC NORTH,2023-03-01,361.0,CPVC PIPE
0005-PACIFIC NORTH,2023-04-01,351.0,CPVC PIPE
0005-PACIFIC NORTH,2023-05-01,335.0,CPVC PIPE
0005-PACIFIC NORTH,2023-06-01,447.0,CPVC PIPE
0005-PACIFIC NORTH,2023-07-01,318.0,CPVC PIPE
0005-PACIFIC NORTH,2023-08-01,404.0,CPVC PIPE
0005-PACIFIC NORTH,2023-09-01,492.0,CPVC PIPE
0005-PACIFIC NORTH,2023-10-01,292.0,CPVC PIPE
0005-PACIFIC NORTH,2023-11-01,276.0,CPVC PIPE
0005-PACIFIC NORTH,2023-12-01,301.0,CPVC PIPE
0005-PACIFIC NORTH,2024-01-01,241.0,CPVC PIPE
0005-PACIFIC NORTH,2024-02-01,225.0,CPVC PIPE
0005-PACIFIC NORTH,2024-03-01,419.0,CPVC PIPE
0005-PACIFIC NORTH,2024-04-01,365.0,CPVC PIPE
0005-PACIFIC NORTH,2024-05-01,331.0,CPVC PIPE
0005-PACIFIC NORTH,2024-06-01,403.0,CPVC PIPE
0005-PACIFIC NORTH,2024-07-01,287.0,CPVC PIPE
0005-PACIFIC NORTH,2024-08-01,204.0,CPVC PIPE
0005-PACIFIC NORTH,2024-09-01,304.0,CPVC PIPE
0005-PACIFIC NORTH,2024-10-01,318.0,CPVC PIPE
0005-PACIFIC NORTH,2024-11-01,235.0,CPVC PIPE
0005-PACIFIC NORTH,2024-12-01,458.0,CPVC PIPE
0005-PACIFIC NORTH,2025-01-01,379.0,CPVC PIPE
0005-PACIFIC NORTH,2025-02-01,259.0,CPVC PIPE
0005-PACIFIC NORTH,2025-03-01,409.0,CPVC PIPE
0005-PACIFIC NORTH,2025-04-01,343.0,CPVC PIPE
0005-PACIFIC NORTH,2025-05-01,344.0,CPVC PIPE
0005-PACIFIC NORTH,2025-06-01,378.0,CPVC PIPE
0005-PACIFIC NORTH,2025-07-01,288.0,CPVC PIPE
0005-PACIFIC NORTH,2025-08-01,292.0,CPVC PIPE
0005-PACIFIC NORTH,2025-09-01,432.0,CPVC PIPE
0005-PACIFIC NORTH,2025-10-01,283.0,CPVC PIPE
0005-PACIFIC NORTH,2025-11-01,266.0,CPVC PIPE
0005-PACIFIC NORTH,2025-12-01,338.0,CPVC PIPE
0005-PACIFIC NORTH,2026-01-01,342.0,CPVC PIPE
0005-PACIFIC NORTH,2026-02-01,321.0,CPVC PIPE
0005-PACIFIC NORTH,2026-03-01,22.0,CPVC PIPE
0005-PACIFIC NORTH,2023-01-01,414.0,CPVC FITTINGS
0005-PACIFIC NORTH,2023-02-01,379.0,CPVC FITTINGS
0005-PACIFIC NORTH,2023-03-01,711.0,CPVC FITTINGS
0005-PACIFIC NORTH,2023-04-01,682.0,CPVC FITTINGS
0005-PACIFIC NORTH,2023-05-01,607.0,CPVC FITTINGS
0005-PACIFIC NORTH,2023-06-01,632.0,CPVC FITTINGS
0005-PACIFIC NORTH,2023-07-01,609.0,CPVC FITTINGS
0005-PACIFIC NORTH,2023-08-01,645.0,CPVC FITTINGS
0005-PACIFIC NORTH,2023-09-01,592.0,CPVC FITTINGS
0005-PACIFIC NORTH,2023-10-01,430.0,CPVC FITTINGS
0005-PACIFIC NORTH,2023-11-01,397.0,CPVC FITTINGS
0005-PACIFIC NORTH,2023-12-01,649.0,CPVC FITTINGS
0005-PACIFIC NORTH,2024-01-01,365.0,CPVC FITTINGS
0005-PACIFIC NORTH,2024-02-01,328.0,CPVC FITTINGS
0005-PACIFIC NORTH,2024-03-01,835.0,CPVC FITTINGS
0005-PACIFIC NORTH,2024-04-01,764.0,CPVC FITTINGS
0005-PACIFIC NORTH,2024-05-01,588.0,CPVC FITTINGS
0005-PACIFIC NORTH,2024-06-01,623.0,CPVC FITTINGS
0005-PACIFIC NORTH,2024-07-01,402.0,CPVC FITTINGS
0005-PACIFIC NORTH,2024-08-01,625.0,CPVC FITTINGS
0005-PACIFIC NORTH,2024-09-01,571.0,CPVC FITTINGS
0005-PACIFIC NORTH,2024-10-01,631.0,CPVC FITTINGS
0005-PACIFIC NORTH,2024-11-01,311.0,CPVC FITTINGS
0005-PACIFIC NORTH,2024-12-01,699.0,CPVC FITTINGS
0005-PACIFIC NORTH,2025-01-01,537.0,CPVC FITTINGS
0005-PACIFIC NORTH,2025-02-01,432.0,CPVC FITTINGS
0005-PACIFIC NORTH,2025-03-01,857.0,CPVC FITTINGS
0005-PACIFIC NORTH,2025-04-01,581.0,CPVC FITTINGS
0005-PACIFIC NORTH,2025-05-01,570.0,CPVC FITTINGS
0005-PACIFIC NORTH,2025-06-01,621.0,CPVC FITTINGS
0005-PACIFIC NORTH,2025-07-01,570.0,CPVC FITTINGS
0005-PACIFIC NORTH,2025-08-01,619.0,CPVC FITTINGS
0005-PACIFIC NORTH,2025-09-01,518.0,CPVC FITTINGS
0005-PACIFIC NORTH,2025-10-01,336.0,CPVC FITTINGS
0005-PACIFIC NORTH,2025-11-01,697.0,CPVC FITTINGS
0005-PACIFIC NORTH,2025-12-01,861.0,CPVC FITTINGS
0005-PACIFIC NORTH,2026-01-01,481.0,CPVC FITTINGS
0005-PACIFIC NORTH,2026-02-01,578.0,CPVC FITTINGS
0005-PACIFIC NORTH,2026-03-01,18.0,CPVC FITTINGS
0005-PACIFIC NORTH,2023-01-01,929.0,DWV FITTINGS
0005-PACIFIC NORTH,2023-02-01,966.0,DWV FITTINGS
0005-PACIFIC NORTH,2023-03-01,1615.0,DWV FITTINGS
0005-PACIFIC NORTH,2023-04-01,1176.0,DWV FITTINGS
0005-PACIFIC NORTH,2023-05-01,653.0,DWV FITTINGS
0005-PACIFIC NORTH,2023-06-01,828.0,DWV FITTINGS
0005-PACIFIC NORTH,2023-07-01,755.0,DWV FITTINGS
0005-PACIFIC NORTH,2023-08-01,1333.0,DWV FITTINGS
0005-PACIFIC NORTH,2023-09-01,1522.0,DWV FITTINGS
0005-PACIFIC NORTH,2023-10-01,1016.0,DWV FITTINGS
0005-PACIFIC NORTH,2023-11-01,1221.0,DWV FITTINGS
0005-PACIFIC NORTH,2023-12-01,1473.0,DWV FITTINGS
0005-PACIFIC NORTH,2024-01-01,1359.0,DWV FITTINGS
0005-PACIFIC NORTH,2024-02-01,2165.0,DWV FITTINGS
0005-PACIFIC NORTH,2024-03-01,1663.0,DWV FITTINGS
0005-PACIFIC NORTH,2024-04-01,1427.0,DWV FITTINGS
0005-PACIFIC NORTH,2024-05-01,1659.0,DWV FITTINGS
0005-PACIFIC NORTH,2024-06-01,2024.0,DWV FITTINGS
0005-PACIFIC NORTH,2024-07-01,1382.0,DWV FITTINGS
0005-PACIFIC NORTH,2024-08-01,934.0,DWV FITTINGS
0005-PACIFIC NORTH,2024-09-01,1508.0,DWV FITTINGS
0005-PACIFIC NORTH,2024-10-01,1183.0,DWV FITTINGS
0005-PACIFIC NORTH,2024-11-01,1347.0,DWV FITTINGS
0005-PACIFIC NORTH,2024-12-01,2337.0,DWV FITTINGS
0005-PACIFIC NORTH,2025-01-01,1852.0,DWV FITTINGS
0005-PACIFIC NORTH,2025-02-01,1593.0,DWV FITTINGS
0005-PACIFIC NORTH,2025-03-01,1958.0,DWV FITTINGS
0005-PACIFIC NORTH,2025-04-01,1890.0,DWV FITTINGS
0005-PACIFIC NORTH,2025-05-01,1701.0,DWV FITTINGS
0005-PACIFIC NORTH,2025-06-01,1771.0,DWV FITTINGS
0005-PACIFIC NORTH,2025-07-01,1308.0,DWV FITTINGS
0005-PACIFIC NORTH,2025-08-01,1644.0,DWV FITTINGS
0005-PACIFIC NORTH,2025-09-01,2009.0,DWV FITTINGS
0005-PACIFIC NORTH,2025-10-01,2283.0,DWV FITTINGS
0005-PACIFIC NORTH,2025-11-01,1347.0,DWV FITTINGS
0005-PACIFIC NORTH,2025-12-01,2345.0,DWV FITTINGS
0005-PACIFIC NORTH,2026-01-01,1608.0,DWV FITTINGS
0005-PACIFIC NORTH,2026-02-01,1450.0,DWV FITTINGS
0005-PACIFIC NORTH,2026-03-01,334.0,DWV FITTINGS
0005-PACIFIC NORTH,2023-06-01,-2.0,DWV PIPE
0005-PACIFIC NORTH,2023-09-01,-2.0,DWV PIPE
0005-PACIFIC NORTH,2023-11-01,-2.0,DWV PIPE
0005-PACIFIC NORTH,2023-12-01,2.0,DWV PIPE
0005-PACIFIC NORTH,2024-03-01,1.0,DWV PIPE
0005-PACIFIC NORTH,2024-04-01,9.0,DWV PIPE
0005-PACIFIC NORTH,2024-07-01,-11.0,DWV PIPE
0005-PACIFIC NORTH,2024-09-01,5.0,DWV PIPE
0005-PACIFIC NORTH,2024-10-01,1.0,DWV PIPE
0005-PACIFIC NORTH,2024-11-01,39.0,DWV PIPE
0005-PACIFIC NORTH,2024-12-01,0.0,DWV PIPE
0005-PACIFIC NORTH,2025-01-01,14.0,DWV PIPE
0005-PACIFIC NORTH,2025-02-01,118.0,DWV PIPE
0005-PACIFIC NORTH,2025-03-01,79.0,DWV PIPE
0005-PACIFIC NORTH,2025-04-01,53.0,DWV PIPE
0005-PACIFIC NORTH,2025-05-01,49.0,DWV PIPE
0005-PACIFIC NORTH,2025-06-01,-15.0,DWV PIPE
0005-PACIFIC NORTH,2025-07-01,11.0,DWV PIPE
0005-PACIFIC NORTH,2025-08-01,-1.0,DWV PIPE
0005-PACIFIC NORTH,2025-10-01,-6.0,DWV PIPE
0005-PACIFIC NORTH,2025-11-01,17.0,DWV PIPE
0005-PACIFIC NORTH,2025-12-01,9.0,DWV PIPE
0005-PACIFIC NORTH,2026-01-01,0.0,DWV PIPE
0005-PACIFIC NORTH,2026-02-01,4.0,DWV PIPE
0005-PACIFIC NORTH,2024-07-01,-12.0,SEWER PIPE
0005-PACIFIC NORTH,2023-01-01,-8.0,DWV PRECUTS
0005-PACIFIC NORTH,2023-02-01,-3.0,DWV PRECUTS
0005-PACIFIC NORTH,2023-03-01,-4.0,DWV PRECUTS
0005-PACIFIC NORTH,2023-04-01,-15.0,DWV PRECUTS
0005-PACIFIC NORTH,2023-05-01,-12.0,DWV PRECUTS
0005-PACIFIC NORTH,2023-06-01,-2.0,DWV PRECUTS
0005-PACIFIC NORTH,2023-07-01,-7.0,DWV PRECUTS
0005-PACIFIC NORTH,2023-08-01,-3.0,DWV PRECUTS
0005-PACIFIC NORTH,2023-09-01,18.0,DWV PRECUTS
0005-PACIFIC NORTH,2023-10-01,19.0,DWV PRECUTS
0005-PACIFIC NORTH,2023-11-01,19.0,DWV PRECUTS
0005-PACIFIC NORTH,2023-12-01,19.0,DWV PRECUTS
0005-PACIFIC NORTH,2024-01-01,27.0,DWV PRECUTS
0005-PACIFIC NORTH,2024-02-01,34.0,DWV PRECUTS
0005-PACIFIC NORTH,2024-03-01,31.0,DWV PRECUTS
0005-PACIFIC NORTH,2024-04-01,34.0,DWV PRECUTS
0005-PACIFIC NORTH,2024-05-01,31.0,DWV PRECUTS
0005-PACIFIC NORTH,2024-06-01,46.0,DWV PRECUTS
0005-PACIFIC NORTH,2024-07-01,21.0,DWV PRECUTS
0005-PACIFIC NORTH,2024-08-01,28.0,DWV PRECUTS
0005-PACIFIC NORTH,2024-09-01,36.0,DWV PRECUTS
0005-PACIFIC NORTH,2024-10-01,43.0,DWV PRECUTS
0005-PACIFIC NORTH,2024-11-01,42.0,DWV PRECUTS
0005-PACIFIC NORTH,2024-12-01,47.0,DWV PRECUTS
0005-PACIFIC NORTH,2025-01-01,21.0,DWV PRECUTS
0005-PACIFIC NORTH,2025-02-01,36.0,DWV PRECUTS
0005-PACIFIC NORTH,2025-03-01,62.0,DWV PRECUTS
0005-PACIFIC NORTH,2025-04-01,60.0,DWV PRECUTS
0005-PACIFIC NORTH,2025-05-01,36.0,DWV PRECUTS
0005-PACIFIC NORTH,2025-06-01,52.0,DWV PRECUTS
0005-PACIFIC NORTH,2025-07-01,39.0,DWV PRECUTS
0005-PACIFIC NORTH,2025-08-01,23.0,DWV PRECUTS
0005-PACIFIC NORTH,2025-09-01,27.0,DWV PRECUTS
0005-PACIFIC NORTH,2025-10-01,13.0,DWV PRECUTS
0005-PACIFIC NORTH,2025-11-01,29.0,DWV PRECUTS
0005-PACIFIC NORTH,2025-12-01,20.0,DWV PRECUTS
0005-PACIFIC NORTH,2026-01-01,16.0,DWV PRECUTS
0005-PACIFIC NORTH,2026-02-01,16.0,DWV PRECUTS
0005-PACIFIC NORTH,2026-03-01,4.0,DWV PRECUTS
0005-PACIFIC NORTH,2023-01-01,1650.0,PVC PRECUTS
0005-PACIFIC NORTH,2023-02-01,1592.0,PVC PRECUTS
0005-PACIFIC NORTH,2023-03-01,3081.0,PVC PRECUTS
0005-PACIFIC NORTH,2023-04-01,2967.0,PVC PRECUTS
0005-PACIFIC NORTH,2023-05-01,2294.0,PVC PRECUTS
0005-PACIFIC NORTH,2023-06-01,1431.0,PVC PRECUTS
0005-PACIFIC NORTH,2023-07-01,840.0,PVC PRECUTS
0005-PACIFIC NORTH,2023-08-01,940.0,PVC PRECUTS
0005-PACIFIC NORTH,2023-09-01,1073.0,PVC PRECUTS
0005-PACIFIC NORTH,2023-10-01,602.0,PVC PRECUTS
0005-PACIFIC NORTH,2023-11-01,407.0,PVC PRECUTS
0005-PACIFIC NORTH,2023-12-01,540.0,PVC PRECUTS
0005-PACIFIC NORTH,2024-01-01,230.0,PVC PRECUTS
0005-PACIFIC NORTH,2024-02-01,446.0,PVC PRECUTS
0005-PACIFIC NORTH,2024-03-01,830.0,PVC PRECUTS
0005-PACIFIC NORTH,2024-04-01,879.0,PVC PRECUTS
0005-PACIFIC NORTH,2024-05-01,980.0,PVC PRECUTS
0005-PACIFIC NORTH,2024-06-01,1830.0,PVC PRECUTS
0005-PACIFIC NORTH,2024-07-01,472.0,PVC PRECUTS
0005-PACIFIC NORTH,2024-08-01,191.0,PVC PRECUTS
0005-PACIFIC NORTH,2024-09-01,581.0,PVC PRECUTS
0005-PACIFIC NORTH,2024-10-01,388.0,PVC PRECUTS
0005-PACIFIC NORTH,2024-11-01,261.0,PVC PRECUTS
0005-PACIFIC NORTH,2024-12-01,176.0,PVC PRECUTS
0005-PACIFIC NORTH,2025-01-01,39.0,PVC PRECUTS
0005-PACIFIC NORTH,2025-02-01,5.0,PVC PRECUTS
0005-PACIFIC NORTH,2025-03-01,32.0,PVC PRECUTS
0005-PACIFIC NORTH,2025-04-01,2800.0,PVC PRECUTS
0005-PACIFIC NORTH,2025-05-01,729.0,PVC PRECUTS
0005-PACIFIC NORTH,2025-06-01,103.0,PVC PRECUTS
0005-PACIFIC NORTH,2025-07-01,54.0,PVC PRECUTS
0005-PACIFIC NORTH,2025-08-01,-7.0,PVC PRECUTS
0005-PACIFIC NORTH,2025-09-01,58.0,PVC PRECUTS
0005-PACIFIC NORTH,2025-10-01,118.0,PVC PRECUTS
0005-PACIFIC NORTH,2025-11-01,93.0,PVC PRECUTS
0005-PACIFIC NORTH,2025-12-01,333.0,PVC PRECUTS
0005-PACIFIC NORTH,2026-01-01,235.0,PVC PRECUTS
0005-PACIFIC NORTH,2026-02-01,295.0,PVC PRECUTS
0005-PACIFIC NORTH,2026-03-01,18.0,PVC PRECUTS
0005-PACIFIC NORTH,2023-03-01,-1.0,ABS PRECUTS
0005-PACIFIC NORTH,2023-09-01,-1.0,ABS PRECUTS
0005-PACIFIC NORTH,2025-08-01,-1.0,ABS PRECUTS
0005-PACIFIC NORTH,2025-11-01,-1.0,ABS PRECUTS
0005-PACIFIC NORTH,2025-12-01,-1.0,ABS PRECUTS
0005-PACIFIC NORTH,2026-02-01,-2.0,ABS PRECUTS
0005-PACIFIC NORTH,2023-02-01,0.0,S/O PIPE & FITTINGS
0006-PACIFIC CENTRAL,2023-01-01,8689.0,PVC PIPE
0006-PACIFIC CENTRAL,2023-02-01,9163.0,PVC PIPE
0006-PACIFIC CENTRAL,2023-03-01,15477.0,PVC PIPE
0006-PACIFIC CENTRAL,2023-04-01,13727.0,PVC PIPE
0006-PACIFIC CENTRAL,2023-05-01,11068.0,PVC PIPE
0006-PACIFIC CENTRAL,2023-06-01,12565.0,PVC PIPE
0006-PACIFIC CENTRAL,2023-07-01,9191.0,PVC PIPE
0006-PACIFIC CENTRAL,2023-08-01,9612.0,PVC PIPE
0006-PACIFIC CENTRAL,2023-09-01,11669.0,PVC PIPE
0006-PACIFIC CENTRAL,2023-10-01,7662.0,PVC PIPE
0006-PACIFIC CENTRAL,2023-11-01,6950.0,PVC PIPE
0006-PACIFIC CENTRAL,2023-12-01,8097.0,PVC PIPE
0006-PACIFIC CENTRAL,2024-01-01,7639.0,PVC PIPE
0006-PACIFIC CENTRAL,2024-02-01,9966.0,PVC PIPE
0006-PACIFIC CENTRAL,2024-03-01,13985.0,PVC PIPE
0006-PACIFIC CENTRAL,2024-04-01,11224.0,PVC PIPE
0006-PACIFIC CENTRAL,2024-05-01,10871.0,PVC PIPE
0006-PACIFIC CENTRAL,2024-06-01,12806.0,PVC PIPE
0006-PACIFIC CENTRAL,2024-07-01,10048.0,PVC PIPE
0006-PACIFIC CENTRAL,2024-08-01,8644.0,PVC PIPE
0006-PACIFIC CENTRAL,2024-09-01,10856.0,PVC PIPE
0006-PACIFIC CENTRAL,2024-10-01,8850.0,PVC PIPE
0006-PACIFIC CENTRAL,2024-11-01,7100.0,PVC PIPE
0006-PACIFIC CENTRAL,2024-12-01,9711.0,PVC PIPE
0006-PACIFIC CENTRAL,2025-01-01,9006.0,PVC PIPE
0006-PACIFIC CENTRAL,2025-02-01,9745.0,PVC PIPE
0006-PACIFIC CENTRAL,2025-03-01,14205.0,PVC PIPE
0006-PACIFIC CENTRAL,2025-04-01,11460.0,PVC PIPE
0006-PACIFIC CENTRAL,2025-05-01,9220.0,PVC PIPE
0006-PACIFIC CENTRAL,2025-06-01,10770.0,PVC PIPE
0006-PACIFIC CENTRAL,2025-07-01,8218.0,PVC PIPE
0006-PACIFIC CENTRAL,2025-08-01,8624.0,PVC PIPE
0006-PACIFIC CENTRAL,2025-09-01,10716.0,PVC PIPE
0006-PACIFIC CENTRAL,2025-10-01,6207.0,PVC PIPE
0006-PACIFIC CENTRAL,2025-11-01,5390.0,PVC PIPE
0006-PACIFIC CENTRAL,2025-12-01,6932.0,PVC PIPE
0006-PACIFIC CENTRAL,2026-01-01,7729.0,PVC PIPE
0006-PACIFIC CENTRAL,2026-02-01,10196.0,PVC PIPE
0006-PACIFIC CENTRAL,2026-03-01,1108.0,PVC PIPE
0006-PACIFIC CENTRAL,2023-01-01,16212.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2023-02-01,14352.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2023-03-01,29740.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2023-04-01,28665.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2023-05-01,23475.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2023-06-01,30537.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2023-07-01,21431.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2023-08-01,21327.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2023-09-01,29054.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2023-10-01,19538.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2023-11-01,15968.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2023-12-01,17202.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2024-01-01,13056.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2024-02-01,17648.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2024-03-01,23722.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2024-04-01,23783.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2024-05-01,25488.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2024-06-01,31664.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2024-07-01,27714.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2024-08-01,24017.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2024-09-01,27127.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2024-10-01,16985.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2024-11-01,15977.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2024-12-01,22308.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2025-01-01,19582.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2025-02-01,19226.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2025-03-01,27036.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2025-04-01,26321.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2025-05-01,24247.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2025-06-01,32457.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2025-07-01,24460.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2025-08-01,20790.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2025-09-01,24668.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2025-10-01,13730.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2025-11-01,14784.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2025-12-01,18073.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2026-01-01,17887.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2026-02-01,23459.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2026-03-01,2795.0,PVC FITTINGS
0006-PACIFIC CENTRAL,2023-01-01,2.0,ABS PIPE
0006-PACIFIC CENTRAL,2023-02-01,1.0,ABS PIPE
0006-PACIFIC CENTRAL,2023-03-01,1.0,ABS PIPE
0006-PACIFIC CENTRAL,2023-04-01,1.0,ABS PIPE
0006-PACIFIC CENTRAL,2023-05-01,0.0,ABS PIPE
0006-PACIFIC CENTRAL,2023-07-01,0.0,ABS PIPE
0006-PACIFIC CENTRAL,2023-08-01,2.0,ABS PIPE
0006-PACIFIC CENTRAL,2023-09-01,-2.0,ABS PIPE
0006-PACIFIC CENTRAL,2023-10-01,22.0,ABS PIPE
0006-PACIFIC CENTRAL,2023-12-01,8.0,ABS PIPE
0006-PACIFIC CENTRAL,2024-01-01,3.0,ABS PIPE
0006-PACIFIC CENTRAL,2024-02-01,0.0,ABS PIPE
0006-PACIFIC CENTRAL,2024-03-01,0.0,ABS PIPE
0006-PACIFIC CENTRAL,2024-05-01,1.0,ABS PIPE
0006-PACIFIC CENTRAL,2024-06-01,0.0,ABS PIPE
0006-PACIFIC CENTRAL,2024-07-01,2.0,ABS PIPE
0006-PACIFIC CENTRAL,2024-09-01,-1.0,ABS PIPE
0006-PACIFIC CENTRAL,2024-11-01,1.0,ABS PIPE
